index,filename,dimensions,format
5449,7-0_output\pvp\r2p1\texture\r2p1_b2_tent1_d.dds,1024x1024,BC7_UNORM
5450,6-3_output\pvp\r2p1\texture\r2p1_p2_tree1_d.dds,512x1024,BC1_UNORM
5450,7-0_output\pvp\r2p1\texture\r2p1_p2_tree1_d.dds,512x1024,BC7_UNORM
5451,6-3_output\pvp\r2p1\texture\r2p1_p3_lef01_d.dds,512x1024,BC1_UNORM
5451,7-0_output\pvp\r2p1\texture\r2p1_p3_lef01_d.dds,512x1024,BC7_UNORM
5452,6-3_output\pvp\r2p1\texture\r2p1_p3_lod01_d.dds,512x512,BC1_UNORM
5452,7-0_output\pvp\r2p1\texture\r2p1_p3_lod01_d.dds,512x512,BC7_UNORM
5453,6-3_output\pvp\r2p1\texture\r2p1_t1_grnd2_n.dds,1024x1024,BC3_UNORM
5453,7-0_output\pvp\r2p1\texture\r2p1_t1_grnd2_n.dds,1024x1024,BC7_UNORM
5454,6-3_output\pvp\r2p1\texture\r2p1_t1_grnd3_n.dds,1024x1024,BC3_UNORM
5454,7-0_output\pvp\r2p1\texture\r2p1_t1_grnd3_n.dds,1024x1024,BC7_UNORM
5455,6-3_output\pvp\r2p1\texture\r2p1_t1_rock5_n.dds,1024x1024,BC3_UNORM
5455,7-0_output\pvp\r2p1\texture\r2p1_t1_rock5_n.dds,1024x1024,BC7_UNORM
5456,6-3_output\pvp\r2p1\texture\_r2p1_p1_flow1_d.dds,1024x1024,BC1_UNORM
5456,7-0_output\pvp\r2p1\texture\_r2p1_p1_flow1_d.dds,1024x1024,BC7_UNORM
5457,6-3_output\pvp\s1p1\texture\s1p1_a0_flag1_d.dds,512x512,BC1_UNORM
5457,7-0_output\pvp\s1p1\texture\s1p1_a0_flag1_d.dds,512x512,BC7_UNORM
5458,6-3_output\pvp\s1p1\texture\s1p1_a0_flag1_n.dds,512x512,BC3_UNORM
5458,7-0_output\pvp\s1p1\texture\s1p1_a0_flag1_n.dds,512x512,BC7_UNORM
5459,6-3_output\pvp\s1p1\texture\s1p1_a0_lmp1s_n.dds,128x128,BC3_UNORM
5459,7-0_output\pvp\s1p1\texture\s1p1_a0_lmp1s_n.dds,128x128,BC7_UNORM
5460,6-3_output\pvp\s1p1\texture\s1p1_a0_wisp1_n.dds,512x512,BC3_UNORM
5460,7-0_output\pvp\s1p1\texture\s1p1_a0_wisp1_n.dds,512x512,BC7_UNORM
5461,6-3_output\pvp\s1p1\texture\s1p1_d0_obj02a_n.dds,128x128,BC3_UNORM
5461,7-0_output\pvp\s1p1\texture\s1p1_d0_obj02a_n.dds,128x128,BC7_UNORM
5462,6-3_output\pvp\s1p1\texture\s1p1_iv_idor1_d.dds,1024x1024,BC1_UNORM
5462,7-0_output\pvp\s1p1\texture\s1p1_iv_idor1_d.dds,1024x1024,BC7_UNORM
5463,6-3_output\pvp\s1p1\texture\s1p1_v0_lamp3_d.dds,256x128,BC1_UNORM
5463,7-0_output\pvp\s1p1\texture\s1p1_v0_lamp3_d.dds,256x128,BC7_UNORM
5464,6-3_output\pvp\s1p1\texture\s1p1_v0_metl4_d.dds,512x512,BC1_UNORM
5464,7-0_output\pvp\s1p1\texture\s1p1_v0_metl4_d.dds,512x512,BC7_UNORM
5465,6-3_output\pvp\s1p1\texture\_s1p1_u1_rim1_d.dds,1024x512,BC1_UNORM
5465,7-0_output\pvp\s1p1\texture\_s1p1_u1_rim1_d.dds,1024x512,BC7_UNORM
5466,6-3_output\pvp\s1p1\texture\_s1p1_v0_clot3_d.dds,256x256,BC1_UNORM
5466,7-0_output\pvp\s1p1\texture\_s1p1_v0_clot3_d.dds,256x256,BC7_UNORM
5467,6-3_output\pvp\s1p2\texture\s1p2_b0_ems1_n.dds,512x128,BC3_UNORM
5467,7-0_output\pvp\s1p2\texture\s1p2_b0_ems1_n.dds,512x128,BC7_UNORM
5468,6-3_output\pvp\s1p2\texture\s1p2_b0_wind1_n.dds,32x64,BC3_UNORM
5468,7-0_output\pvp\s1p2\texture\s1p2_b0_wind1_n.dds,32x64,BC7_UNORM
5469,6-3_output\pvp\s1p2\texture\s1p2_t2_bld3a_n.dds,512x512,BC3_UNORM
5469,7-0_output\pvp\s1p2\texture\s1p2_t2_bld3a_n.dds,512x512,BC7_UNORM
5470,6-3_output\pvp\s1p3\texture\s1p3_b0_flag3_d.dds,512x256,BC1_UNORM
5470,7-0_output\pvp\s1p3\texture\s1p3_b0_flag3_d.dds,512x256,BC7_UNORM
5471,6-3_output\pvp\s1p3\texture\s1p3_g0_g0001_n.dds,1024x1024,BC3_UNORM
5471,7-0_output\pvp\s1p3\texture\s1p3_g0_g0001_n.dds,1024x1024,BC7_UNORM
5472,6-3_output\pvp\s1p3\texture\s1p3_g2_gate1_d.dds,512x512,BC1_UNORM
5472,7-0_output\pvp\s1p3\texture\s1p3_g2_gate1_d.dds,512x512,BC7_UNORM
5473,6-3_output\pvp\s1p3\texture\s1p3_s0_komo1_n.dds,512x512,BC3_UNORM
5473,7-0_output\pvp\s1p3\texture\s1p3_s0_komo1_n.dds,512x512,BC7_UNORM
5474,6-3_output\pvp\s1p3\texture\_n_wave_000.dds,512x512,BC3_UNORM
5474,7-0_output\pvp\s1p3\texture\_n_wave_000.dds,512x512,BC7_UNORM
5475,6-3_output\pvp\s1p3\texture\_s1p3_p0_leaf1_d.dds,1024x512,BC1_UNORM
5475,7-0_output\pvp\s1p3\texture\_s1p3_p0_leaf1_d.dds,1024x512,BC7_UNORM
5476,6-3_output\pvp\s1p4\texture\s1p4_b0_mrk01_d.dds,256x256,BC1_UNORM
5476,7-0_output\pvp\s1p4\texture\s1p4_b0_mrk01_d.dds,256x256,BC7_UNORM
5477,6-3_output\pvp\s1p4\texture\s1p4_b0_mrk02_d.dds,256x256,BC1_UNORM
5477,7-0_output\pvp\s1p4\texture\s1p4_b0_mrk02_d.dds,256x256,BC7_UNORM
5478,6-3_output\pvp\s1p4\texture\_s1p4_a1_ami02_d.dds,128x128,BC1_UNORM
5478,7-0_output\pvp\s1p4\texture\_s1p4_a1_ami02_d.dds,128x128,BC7_UNORM
5481,6-3_output\pvp\s2p1\texture\s2p1_f1_cloth_d.dds,512x512,BC1_UNORM
5481,7-0_output\pvp\s2p1\texture\s2p1_f1_cloth_d.dds,512x512,BC7_UNORM
5482,6-3_output\pvp\s2p1\texture\s2p1_f1_glsd1_n.dds,128x128,BC3_UNORM
5482,7-0_output\pvp\s2p1\texture\s2p1_f1_glsd1_n.dds,128x128,BC7_UNORM
5483,6-3_output\pvp\s2p1\texture\s2p1_q2_metl2_n.dds,256x256,BC3_UNORM
5483,7-0_output\pvp\s2p1\texture\s2p1_q2_metl2_n.dds,256x256,BC7_UNORM
5484,6-3_output\pvp\s2p1\texture\_s2p1_f1_ami02_d.dds,128x128,BC1_UNORM
5484,7-0_output\pvp\s2p1\texture\_s2p1_f1_ami02_d.dds,128x128,BC7_UNORM
5485,6-3_output\pvp\s2p1\texture\_s2p1_p1_low01_d.dds,512x256,BC1_UNORM
5485,7-0_output\pvp\s2p1\texture\_s2p1_p1_low01_d.dds,512x256,BC7_UNORM
5486,6-3_output\pvp\s2p1\texture\_s2p1_p1_plnt1_d.dds,1024x1024,BC1_UNORM
5486,7-0_output\pvp\s2p1\texture\_s2p1_p1_plnt1_d.dds,1024x1024,BC7_UNORM
5487,6-3_output\pvp\s2p1\texture\_s2p1_u1_tree1_d.dds,512x512,BC1_UNORM
5487,7-0_output\pvp\s2p1\texture\_s2p1_u1_tree1_d.dds,512x512,BC7_UNORM
5488,6-3_output\pvp\s5p1\texture\s5p1_a1_flg01_d.dds,2048x1024,BC1_UNORM
5488,7-0_output\pvp\s5p1\texture\s5p1_a1_flg01_d.dds,2048x1024,BC7_UNORM
5489,6-3_output\pvp\s5p1\texture\s5p1_p1_plt02_d.dds,1024x1024,BC1_UNORM
5489,7-0_output\pvp\s5p1\texture\s5p1_p1_plt02_d.dds,1024x1024,BC7_UNORM
5490,6-3_output\pvp\s5p1\texture\s5p1_p1_plt03_d.dds,256x256,BC1_UNORM
5490,7-0_output\pvp\s5p1\texture\s5p1_p1_plt03_d.dds,256x256,BC7_UNORM
5491,6-3_output\pvp\s5p2\texture\s5p2_a0_lav03_n.dds,1024x1024,BC3_UNORM
5491,7-0_output\pvp\s5p2\texture\s5p2_a0_lav03_n.dds,1024x1024,BC7_UNORM
5492,6-3_output\pvp\s5p2\texture\s5p2_a0_min03_n.dds,1024x1024,BC3_UNORM
5492,7-0_output\pvp\s5p2\texture\s5p2_a0_min03_n.dds,1024x1024,BC7_UNORM
5493,6-3_output\pvp\s5p2\texture\s5p2_a0_min04_n.dds,1024x1024,BC3_UNORM
5493,7-0_output\pvp\s5p2\texture\s5p2_a0_min04_n.dds,1024x1024,BC7_UNORM
5494,6-3_output\pvp\s5p2\texture\_s5p2_a0_lav01_d.dds,128x1024,BC1_UNORM
5494,7-0_output\pvp\s5p2\texture\_s5p2_a0_lav01_d.dds,128x1024,BC7_UNORM
5495,6-3_output\pvp\s5p2\texture\_s5p2_a0_plt01_d.dds,1024x1024,BC1_UNORM
5495,7-0_output\pvp\s5p2\texture\_s5p2_a0_plt01_d.dds,1024x1024,BC7_UNORM
5496,6-3_output\pvp\s5p2\texture\_s5p2_a0_plt02_d.dds,512x512,BC1_UNORM
5496,7-0_output\pvp\s5p2\texture\_s5p2_a0_plt02_d.dds,512x512,BC7_UNORM
5497,6-3_output\pvp\s5p3\texture\s5p3_a0_plt01_d.dds,1024x1024,BC1_UNORM
5497,7-0_output\pvp\s5p3\texture\s5p3_a0_plt01_d.dds,1024x1024,BC7_UNORM
5498,6-3_output\pvp\s5p3\texture\s5p3_a0_plt02_d.dds,256x128,BC1_UNORM
5498,7-0_output\pvp\s5p3\texture\s5p3_a0_plt02_d.dds,256x128,BC7_UNORM
5499,6-3_output\pvp\s5p3\texture\s5p3_a1_clt01_d.dds,256x256,BC1_UNORM
5499,7-0_output\pvp\s5p3\texture\s5p3_a1_clt01_d.dds,256x256,BC7_UNORM
5500,6-3_output\pvp\s5p3\texture\s5p3_a1_plt01_d.dds,2048x1024,BC1_UNORM
5500,7-0_output\pvp\s5p3\texture\s5p3_a1_plt01_d.dds,2048x1024,BC7_UNORM
5501,6-3_output\pvp\s5p3\texture\s5p3_a1_plt02_d.dds,2048x1024,BC1_UNORM
5501,7-0_output\pvp\s5p3\texture\s5p3_a1_plt02_d.dds,2048x1024,BC7_UNORM
5502,6-3_output\pvp\s5p3\texture\s5p3_a1_plt03_d.dds,1024x1024,BC1_UNORM
5502,7-0_output\pvp\s5p3\texture\s5p3_a1_plt03_d.dds,1024x1024,BC7_UNORM
5505,6-3_output\pvp\w1p1\texture\w1p1_a0_box01_n.dds,512x512,BC3_UNORM
5505,7-0_output\pvp\w1p1\texture\w1p1_a0_box01_n.dds,512x512,BC7_UNORM
5506,6-3_output\pvp\w1p1\texture\w1p1_a0_oba00_n.dds,512x512,BC3_UNORM
5506,7-0_output\pvp\w1p1\texture\w1p1_a0_oba00_n.dds,512x512,BC7_UNORM
5507,6-3_output\pvp\w1p1\texture\w1p1_a1_bri01_n.dds,512x512,BC3_UNORM
5507,7-0_output\pvp\w1p1\texture\w1p1_a1_bri01_n.dds,512x512,BC7_UNORM
5508,6-3_output\pvp\w1p1\texture\w1p1_b5_g0001_n.dds,512x512,BC3_UNORM
5508,7-0_output\pvp\w1p1\texture\w1p1_b5_g0001_n.dds,512x512,BC7_UNORM
5509,6-3_output\pvp\w1p1\texture\w1p1_b5_g0003_n.dds,512x512,BC3_UNORM
5509,7-0_output\pvp\w1p1\texture\w1p1_b5_g0003_n.dds,512x512,BC7_UNORM
5510,6-3_output\pvp\w1p1\texture\w1p1_c1_mine1_d.dds,512x512,BC1_UNORM
5510,7-0_output\pvp\w1p1\texture\w1p1_c1_mine1_d.dds,512x512,BC7_UNORM
5511,6-3_output\pvp\w1p1\texture\w1p1_p0_sabo2_d.dds,512x512,BC1_UNORM
5511,7-0_output\pvp\w1p1\texture\w1p1_p0_sabo2_d.dds,512x512,BC7_UNORM
5512,6-3_output\pvp\w1p1\texture\w1p1_p0_sbo1b_d.dds,128x256,BC1_UNORM
5512,7-0_output\pvp\w1p1\texture\w1p1_p0_sbo1b_d.dds,128x256,BC7_UNORM
5513,6-3_output\pvp\w1p1\texture\_w1p1_p0_leaf1_d.dds,1024x512,BC1_UNORM
5513,7-0_output\pvp\w1p1\texture\_w1p1_p0_leaf1_d.dds,1024x512,BC7_UNORM
5514,6-3_output\pvp\w1p1\texture\_w1p1_p0_leaf2_d.dds,512x512,BC1_UNORM
5514,7-0_output\pvp\w1p1\texture\_w1p1_p0_leaf2_d.dds,512x512,BC7_UNORM
5515,6-3_output\pvp\w1p1\texture\_w1p1_p0_leaf3_d.dds,1024x512,BC1_UNORM
5515,7-0_output\pvp\w1p1\texture\_w1p1_p0_leaf3_d.dds,1024x512,BC7_UNORM
5518,6-3_output\rad\f1r1\texture\f1r1_a0_lef0_d.dds,512x512,BC1_UNORM
5518,7-0_output\rad\f1r1\texture\f1r1_a0_lef0_d.dds,512x512,BC7_UNORM
5519,6-3_output\rad\f1r1\texture\f1r1_a0_lef2_d.dds,512x512,BC1_UNORM
5519,7-0_output\rad\f1r1\texture\f1r1_a0_lef2_d.dds,512x512,BC7_UNORM
5520,6-3_output\rad\f1r1\texture\f1r1_b0_ga001_d.dds,512x512,BC1_UNORM
5520,7-0_output\rad\f1r1\texture\f1r1_b0_ga001_d.dds,512x512,BC7_UNORM
5521,6-3_output\rad\f1r1\texture\f1r1_p0_weed4_d.dds,512x512,BC1_UNORM
5521,7-0_output\rad\f1r1\texture\f1r1_p0_weed4_d.dds,512x512,BC7_UNORM
5522,6-3_output\rad\f1r1\texture\f1r1_p1_ito0_d.dds,128x64,BC1_UNORM
5522,7-0_output\rad\f1r1\texture\f1r1_p1_ito0_d.dds,128x64,BC7_UNORM
5523,6-3_output\rad\f1r1\texture\f1r1_p1_ito3_n.dds,256x256,BC3_UNORM
5523,7-0_output\rad\f1r1\texture\f1r1_p1_ito3_n.dds,256x256,BC7_UNORM
5524,6-3_output\rad\f1r1\texture\_f1r1_c0_koux1_d.dds,512x512,BC1_UNORM
5524,7-0_output\rad\f1r1\texture\_f1r1_c0_koux1_d.dds,512x512,BC7_UNORM
5525,6-3_output\rad\f1r1\texture\_f1r1_p0_weed1_d.dds,512x1024,BC1_UNORM
5525,7-0_output\rad\f1r1\texture\_f1r1_p0_weed1_d.dds,512x1024,BC7_UNORM
5526,6-3_output\rad\f1r1\texture\_f1r1_p1_ito2_d.dds,512x512,BC1_UNORM
5526,7-0_output\rad\f1r1\texture\_f1r1_p1_ito2_d.dds,512x512,BC7_UNORM
5527,6-3_output\rad\f1r1\texture\_f1r1_p1_ito5_d.dds,512x512,BC1_UNORM
5527,7-0_output\rad\f1r1\texture\_f1r1_p1_ito5_d.dds,512x512,BC7_UNORM
5528,6-3_output\rad\f1r1\texture\_f1r1_p1_ito9_d.dds,256x512,BC1_UNORM
5528,7-0_output\rad\f1r1\texture\_f1r1_p1_ito9_d.dds,256x512,BC7_UNORM
5529,6-3_output\rad\l1r1\texture\l1r1_a1_cryl1_n.dds,512x512,BC3_UNORM
5529,7-0_output\rad\l1r1\texture\l1r1_a1_cryl1_n.dds,512x512,BC7_UNORM
5530,6-3_output\rad\l1r1\texture\l1r1_a1_grnd3_n.dds,1024x1024,BC3_UNORM
5530,7-0_output\rad\l1r1\texture\l1r1_a1_grnd3_n.dds,1024x1024,BC7_UNORM
5531,6-3_output\rad\l1r1\texture\l1r1_b2_cryl1_n.dds,512x1024,BC3_UNORM
5531,7-0_output\rad\l1r1\texture\l1r1_b2_cryl1_n.dds,512x1024,BC7_UNORM
5532,6-3_output\rad\l1r1\texture\l1r1_c1_grnd1_n.dds,512x512,BC3_UNORM
5532,7-0_output\rad\l1r1\texture\l1r1_c1_grnd1_n.dds,512x512,BC7_UNORM
5533,6-3_output\rad\l1r1\texture\l1r1_c1_pnl1a_d.dds,512x256,BC1_UNORM
5533,7-0_output\rad\l1r1\texture\l1r1_c1_pnl1a_d.dds,512x256,BC7_UNORM
5534,6-3_output\rad\l1r1\texture\l1r1_c1_wall1_n.dds,512x512,BC3_UNORM
5534,7-0_output\rad\l1r1\texture\l1r1_c1_wall1_n.dds,512x512,BC7_UNORM
5535,6-3_output\rad\l1r1\texture\l1r1_d1_swit2_n.dds,512x256,BC3_UNORM
5535,7-0_output\rad\l1r1\texture\l1r1_d1_swit2_n.dds,512x256,BC7_UNORM
5536,6-3_output\rad\l1r1\texture\l1r1_d2_stag2_n.dds,1024x512,BC3_UNORM
5536,7-0_output\rad\l1r1\texture\l1r1_d2_stag2_n.dds,1024x512,BC7_UNORM
5537,6-3_output\rad\l1r1\texture\l1r1_e1_cryl5_n.dds,512x512,BC3_UNORM
5537,7-0_output\rad\l1r1\texture\l1r1_e1_cryl5_n.dds,512x512,BC7_UNORM
5538,6-3_output\rad\l1r1\texture\l1r1_f1_stge5_n.dds,512x512,BC3_UNORM
5538,7-0_output\rad\l1r1\texture\l1r1_f1_stge5_n.dds,512x512,BC7_UNORM
5539,6-3_output\rad\l1r1\texture\l1r1_f3_ceil1_n.dds,512x512,BC3_UNORM
5539,7-0_output\rad\l1r1\texture\l1r1_f3_ceil1_n.dds,512x512,BC7_UNORM
5540,6-3_output\rad\l1r1\texture\l1r1_f3_cryl1_n.dds,512x512,BC3_UNORM
5540,7-0_output\rad\l1r1\texture\l1r1_f3_cryl1_n.dds,512x512,BC7_UNORM
5541,6-3_output\rad\l1r1\texture\l1r1_f3_cryl2_n.dds,256x256,BC3_UNORM
5541,7-0_output\rad\l1r1\texture\l1r1_f3_cryl2_n.dds,256x256,BC7_UNORM
5542,6-3_output\rad\l1r1\texture\l1r1_f3_exit1_n.dds,1024x1024,BC3_UNORM
5542,7-0_output\rad\l1r1\texture\l1r1_f3_exit1_n.dds,1024x1024,BC7_UNORM
5543,6-3_output\rad\l1r1\texture\l1r1_f3_sita1_n.dds,512x512,BC3_UNORM
5543,7-0_output\rad\l1r1\texture\l1r1_f3_sita1_n.dds,512x512,BC7_UNORM
5544,6-3_output\rad\l1r1\texture\l1r1_p0_kowe1_d.dds,512x512,BC1_UNORM
5544,7-0_output\rad\l1r1\texture\l1r1_p0_kowe1_d.dds,512x512,BC7_UNORM
5545,6-3_output\rad\l1r1\texture\_l1r1_w1_youg1_n.dds,1024x1024,BC3_UNORM
5545,7-0_output\rad\l1r1\texture\_l1r1_w1_youg1_n.dds,1024x1024,BC7_UNORM
5546,6-3_output\rad\l1r2\texture\l1r2_a1_door1_n.dds,1024x1024,BC3_UNORM
5546,7-0_output\rad\l1r2\texture\l1r2_a1_door1_n.dds,1024x1024,BC7_UNORM
5547,6-3_output\rad\l1r2\texture\l1r2_a2_ent01_n.dds,512x512,BC3_UNORM
5547,7-0_output\rad\l1r2\texture\l1r2_a2_ent01_n.dds,512x512,BC7_UNORM
5548,6-3_output\rad\l1r2\texture\l1r2_a2_wall1_n.dds,512x512,BC3_UNORM
5548,7-0_output\rad\l1r2\texture\l1r2_a2_wall1_n.dds,512x512,BC7_UNORM
5549,6-3_output\rad\l1r2\texture\l1r2_c1_ligh1_d.dds,512x512,BC3_UNORM
5549,7-0_output\rad\l1r2\texture\l1r2_c1_ligh1_d.dds,512x512,BC7_UNORM
5550,6-3_output\rad\l1r2\texture\l1r2_c2_curt3_d.dds,512x512,BC1_UNORM
5550,7-0_output\rad\l1r2\texture\l1r2_c2_curt3_d.dds,512x512,BC7_UNORM
5551,6-3_output\rad\l1r2\texture\l1r2_c2_dist1_d.dds,512x512,BC1_UNORM
5551,7-0_output\rad\l1r2\texture\l1r2_c2_dist1_d.dds,512x512,BC7_UNORM
5553,6-3_output\rad\l1r2\texture\l1r2_t0_guid1_n.dds,512x512,BC3_UNORM
5553,7-0_output\rad\l1r2\texture\l1r2_t0_guid1_n.dds,512x512,BC7_UNORM
5554,6-3_output\rad\l1r3\texture\l1r3_a0_cry04_d.dds,1024x1024,BC1_UNORM
5554,7-0_output\rad\l1r3\texture\l1r3_a0_cry04_d.dds,1024x1024,BC7_UNORM
5555,6-3_output\rad\l1r3\texture\l1r3_a0_emv04_d.dds,256x256,BC1_UNORM
5555,7-0_output\rad\l1r3\texture\l1r3_a0_emv04_d.dds,256x256,BC7_UNORM
5556,6-3_output\rad\l1r3\texture\l1r3_a0_emv05_d.dds,512x1024,BC1_UNORM
5556,7-0_output\rad\l1r3\texture\l1r3_a0_emv05_d.dds,512x1024,BC7_UNORM
5557,6-3_output\rad\l1r3\texture\l1r3_a0_emv06_n.dds,512x512,BC3_UNORM
5557,7-0_output\rad\l1r3\texture\l1r3_a0_emv06_n.dds,512x512,BC7_UNORM
5558,6-3_output\rad\l1r3\texture\l1r3_a0_mtl01_d.dds,512x512,BC1_UNORM
5558,7-0_output\rad\l1r3\texture\l1r3_a0_mtl01_d.dds,512x512,BC7_UNORM
5560,6-3_output\rad\l1r3\texture\l1r3_c1_gast5_d.dds,1024x1024,BC1_UNORM
5560,7-0_output\rad\l1r3\texture\l1r3_c1_gast5_d.dds,1024x1024,BC7_UNORM
5561,6-3_output\rad\n4r1\texture\n4r1_a0_fen01_d.dds,512x1024,BC1_UNORM
5561,7-0_output\rad\n4r1\texture\n4r1_a0_fen01_d.dds,512x1024,BC7_UNORM
5562,6-3_output\rad\n4r1\texture\n4r1_a0_fen02_d.dds,1024x1024,BC1_UNORM
5562,7-0_output\rad\n4r1\texture\n4r1_a0_fen02_d.dds,1024x1024,BC7_UNORM
5563,6-3_output\rad\n4r1\texture\n4r1_a0_flo11_d.dds,1024x1024,BC1_UNORM
5563,7-0_output\rad\n4r1\texture\n4r1_a0_flo11_d.dds,1024x1024,BC7_UNORM
5564,6-3_output\rad\n4r1\texture\n4r1_a0_mat42_d.dds,256x1024,BC1_UNORM
5564,7-0_output\rad\n4r1\texture\n4r1_a0_mat42_d.dds,256x1024,BC7_UNORM
5565,6-3_output\rad\n4r1\texture\n4r1_a0_pla01_d.dds,512x512,BC1_UNORM
5565,7-0_output\rad\n4r1\texture\n4r1_a0_pla01_d.dds,512x512,BC7_UNORM
5566,6-3_output\rad\n4r1\texture\n4r1_a0_pla02_d.dds,512x512,BC1_UNORM
5566,7-0_output\rad\n4r1\texture\n4r1_a0_pla02_d.dds,512x512,BC7_UNORM
5567,6-3_output\rad\n4r1\texture\n4r1_a0_stn5b_n.dds,256x256,BC3_UNORM
5567,7-0_output\rad\n4r1\texture\n4r1_a0_stn5b_n.dds,256x256,BC7_UNORM
5568,6-3_output\rad\n4r1\texture\n4r1_a0_ven01_d.dds,1024x1024,BC1_UNORM
5568,7-0_output\rad\n4r1\texture\n4r1_a0_ven01_d.dds,1024x1024,BC7_UNORM
5569,6-3_output\rad\n4r1\texture\n4r1_a1_ami01_d.dds,256x256,BC1_UNORM
5569,7-0_output\rad\n4r1\texture\n4r1_a1_ami01_d.dds,256x256,BC7_UNORM
5570,6-3_output\rad\n4r1\texture\n4r1_a1_flo11_d.dds,512x512,BC1_UNORM
5570,7-0_output\rad\n4r1\texture\n4r1_a1_flo11_d.dds,512x512,BC7_UNORM
5571,6-3_output\rad\n4r1\texture\n4r1_a1_gls01_d.dds,1024x1024,BC1_UNORM
5571,7-0_output\rad\n4r1\texture\n4r1_a1_gls01_d.dds,1024x1024,BC7_UNORM
5572,6-3_output\rad\n4r1\texture\n4r1_a3_em115_d.dds,512x512,BC1_UNORM
5572,7-0_output\rad\n4r1\texture\n4r1_a3_em115_d.dds,512x512,BC7_UNORM
5573,6-3_output\rad\n4r1\texture\n4r1_a3_fen01_d.dds,512x1024,BC1_UNORM
5573,7-0_output\rad\n4r1\texture\n4r1_a3_fen01_d.dds,512x1024,BC7_UNORM
5574,6-3_output\rad\n4r1\texture\n4r1_a3_fen02_d.dds,1024x1024,BC1_UNORM
5574,7-0_output\rad\n4r1\texture\n4r1_a3_fen02_d.dds,1024x1024,BC7_UNORM
5575,6-3_output\rad\n4r1\texture\n4r1_a3_flo11_d.dds,1024x1024,BC1_UNORM
5575,7-0_output\rad\n4r1\texture\n4r1_a3_flo11_d.dds,1024x1024,BC7_UNORM
5576,6-3_output\rad\n4r1\texture\n4r1_a4_flo11_d.dds,1024x1024,BC1_UNORM
5576,7-0_output\rad\n4r1\texture\n4r1_a4_flo11_d.dds,1024x1024,BC7_UNORM
5577,6-3_output\rad\n4r1\texture\n4r1_a5_flo11_d.dds,1024x1024,BC1_UNORM
5577,7-0_output\rad\n4r1\texture\n4r1_a5_flo11_d.dds,1024x1024,BC7_UNORM
5578,6-3_output\rad\n4r1\texture\n4r1_p1_shdw1_d.dds,512x512,BC1_UNORM
5578,7-0_output\rad\n4r1\texture\n4r1_p1_shdw1_d.dds,512x512,BC7_UNORM
5579,6-3_output\rad\n4r1\texture\_n4r1_p1_kusa1_d.dds,2048x2048,BC1_UNORM
5579,7-0_output\rad\n4r1\texture\_n4r1_p1_kusa1_d.dds,2048x2048,BC7_UNORM
5580,6-3_output\rad\n4r1\texture\_n4r1_p1_low01_d.dds,512x1024,BC1_UNORM
5580,7-0_output\rad\n4r1\texture\_n4r1_p1_low01_d.dds,512x1024,BC7_UNORM
5581,6-3_output\rad\n4r1\texture\_n4r1_p1_low02_d.dds,512x512,BC1_UNORM
5581,7-0_output\rad\n4r1\texture\_n4r1_p1_low02_d.dds,512x512,BC7_UNORM
5582,6-3_output\rad\n4r2\texture\n4r2_a0_ven02_d.dds,1024x1024,BC1_UNORM
5582,7-0_output\rad\n4r2\texture\n4r2_a0_ven02_d.dds,1024x1024,BC7_UNORM
5583,6-3_output\rad\n4r2\texture\n4r2_a1_flo03_d.dds,512x512,BC1_UNORM
5583,7-0_output\rad\n4r2\texture\n4r2_a1_flo03_d.dds,512x512,BC7_UNORM
5584,6-3_output\rad\n4r2\texture\n4r2_a2_flo03_d.dds,1024x1024,BC1_UNORM
5584,7-0_output\rad\n4r2\texture\n4r2_a2_flo03_d.dds,1024x1024,BC7_UNORM
5585,6-3_output\rad\n4r2\texture\n4r2_a2_mtl01_d.dds,1024x1024,BC1_UNORM
5585,7-0_output\rad\n4r2\texture\n4r2_a2_mtl01_d.dds,1024x1024,BC7_UNORM
5586,6-3_output\rad\n4r2\texture\n4r2_a2_san01_d.dds,512x512,BC1_UNORM
5586,7-0_output\rad\n4r2\texture\n4r2_a2_san01_d.dds,512x512,BC7_UNORM
5587,6-3_output\rad\n4r2\texture\n4r2_a3_con02_d.dds,512x512,BC3_UNORM
5587,7-0_output\rad\n4r2\texture\n4r2_a3_con02_d.dds,512x512,BC7_UNORM
5588,6-3_output\rad\n4r2\texture\n4r2_a3_con06_d.dds,1024x1024,BC1_UNORM
5588,7-0_output\rad\n4r2\texture\n4r2_a3_con06_d.dds,1024x1024,BC7_UNORM
5589,6-3_output\rad\n4r2\texture\n4r2_u0_maho3_d.dds,256x128,BC1_UNORM
5589,7-0_output\rad\n4r2\texture\n4r2_u0_maho3_d.dds,256x128,BC7_UNORM
5590,6-3_output\rad\n4r3\texture\n4r3_a4_grid3_d.dds,32x32,BC1_UNORM
5590,7-0_output\rad\n4r3\texture\n4r3_a4_grid3_d.dds,32x32,BC7_UNORM
5591,6-3_output\rad\n4r3\texture\n4r3_a4_grid4_d.dds,128x128,BC1_UNORM
5591,7-0_output\rad\n4r3\texture\n4r3_a4_grid4_d.dds,128x128,BC7_UNORM
5592,6-3_output\rad\n4r3\texture\n4r3_a4_line1_d.dds,256x128,BC3_UNORM
5592,7-0_output\rad\n4r3\texture\n4r3_a4_line1_d.dds,256x128,BC7_UNORM
5593,6-3_output\rad\n5r1\texture\n5r1_a0_cha01_d.dds,1024x2048,BC3_UNORM
